attack,retriever,defense,epsilon,stratum,n_queries,drift_tv,drift_js,stance_shift,stance_div,stance_onesided,stance_gap,poison_in_topk,poison_share,in_pool_rate,mean_score
template_plus_projection,st,manifold,,stereoset-race,24,0.425,0.34803877538202815,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,-2.4817336547876914
template_plus_projection,st,multi_query,,bbq-disability,24,0.2708333333333333,0.16183921537683915,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,1.3201692776196035
template_plus_projection,st,multi_query,,bbq-gender,24,0.2916666666666667,0.2589221785222511,0.5,0.3112781244591328,0.5,1.0,1.0,1.0,0.0,1.383906784590782
template_plus_projection,st,multi_query,,stereoset-age,24,0.5041666666666667,0.4206979464084444,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,1.4270850303927425
template_plus_projection,st,multi_query,,stereoset-race,24,0.3333333333333333,0.2516123480834746,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,1.3135255289355727
template_plus_projection,st,repr_both,0.0,bbq-disability,24,0.23749999999999996,0.2763498018484439,0.5,0.3112781244591328,0.5,1.0,1.0,1.0,0.0,1.7310348123311996
template_plus_projection,st,repr_both,0.0,bbq-gender,24,0.325,0.24181391221340856,0.5,0.3112781244591328,0.5,1.0,1.0,1.0,0.0,1.733716583251953
template_plus_projection,st,repr_both,0.0,stereoset-age,24,0.4875,0.4036967448142028,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,1.7419780761003496
template_plus_projection,st,repr_both,0.0,stereoset-race,24,0.3,0.25,0.5,0.31127812445913283,0.5,nan,1.0,1.0,0.0,1.7510358959436416
template_plus_projection,st,repr_both,1.0,bbq-disability,24,0.1875,0.2,0.5,0.3112781244591328,0.5,nan,1.0,1.0,0.0,1.7320523262023926
template_plus_projection,st,repr_both,1.0,bbq-gender,24,0.3,0.3333333333333333,0.5,0.3112781244591328,0.5,nan,1.0,1.0,0.0,1.7316165745258332
template_plus_projection,st,repr_both,1.0,stereoset-age,24,0.5,0.5,0.5,0.31127812445913283,0.5,nan,1.0,1.0,0.0,1.7415743827819823
template_plus_projection,st,repr_both,1.0,stereoset-race,24,0.275,0.25,0.5,0.31127812445913283,0.5,nan,1.0,1.0,0.0,1.7575114071369171
template_plus_projection,st,repr_group,0.0,bbq-disability,24,0.3499999999999999,0.28134799373949093,0.5,0.3112781244591328,0.5,1.0,1.0,1.0,0.0,1.7286540538072586
template_plus_projection,st,repr_group,0.0,bbq-gender,24,0.3875,0.3128968162499863,0.5,0.3112781244591328,0.5,1.0,1.0,1.0,0.0,1.7352951407432557
template_plus_projection,st,repr_group,0.0,stereoset-age,24,0.4375,0.2690991099581566,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,1.7409779876470566
template_plus_projection,st,repr_group,0.0,stereoset-race,24,0.375,0.2806390622295664,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,1.7470167249441146
template_plus_projection,st,repr_group,1.0,bbq-disability,24,0.2625,0.30954618442383214,0.5,0.3112781244591328,0.5,1.0,1.0,1.0,0.0,1.7336479753255845
template_plus_projection,st,repr_group,1.0,bbq-gender,24,0.3125,0.2769274362131845,0.5,0.3112781244591328,0.5,1.0,1.0,1.0,0.0,1.7416828542947769
template_plus_projection,st,repr_group,1.0,stereoset-age,24,0.525,0.4398598930985856,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,1.7444244235754012
template_plus_projection,st,repr_group,1.0,stereoset-race,24,0.3,0.24176014818097347,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,1.762824621796608
template_plus_projection,st,vanilla,,bbq-disability,24,0.2625,0.30954618442383214,0.5,0.3112781244591328,0.5,1.0,1.0,1.0,0.0,1.733647957444191
template_plus_projection,st,vanilla,,bbq-gender,24,0.3125,0.2769274362131845,0.5,0.3112781244591328,0.5,1.0,1.0,1.0,0.0,1.7416828870773315
template_plus_projection,st,vanilla,,stereoset-age,24,0.525,0.4398598930985856,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,1.7444244772195816
template_plus_projection,st,vanilla,,stereoset-race,24,0.3,0.24176014818097347,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,1.7628246247768402
