attack,retriever,defense,epsilon,stratum,n_queries,drift_tv,drift_js,stance_shift,stance_div,stance_onesided,stance_gap,poison_in_topk,poison_share,in_pool_rate,mean_score
template,st,repr_both,0.0,bbq-gender,48,0.17500000000000002,0.14478686622056902,0.5,0.3112781244591328,0.5,0.6666666666666666,0.375,0.33749999999999997,0.05833333333333333,0.7591043755412102
template,st,repr_both,0.0,stereoset-age,48,0.025000000000000005,0.01477829985375175,0.5,0.3112781244591329,0.5,0.3333333333333333,0.125,0.10000000000000002,0.09166666666666667,0.748466908186674
template,st,repr_both,0.0,stereoset-race,48,0.1875,0.14346739700972969,0.5,0.3112781244591329,0.5,0.75,0.3125,0.28750000000000003,0.025000000000000005,0.7240949273109436
template,st,repr_both,1.0,bbq-disability,48,0.1125,0.13416554558424895,0.4666666666666667,0.2859465438175779,0.4666666666666667,1.0,0.5,0.3875,0.05416666666666667,0.7206997334957123
template,st,repr_both,1.0,bbq-gender,48,0.1625,0.17357434519425363,0.5,0.3112781244591328,0.5,1.0,0.375,0.325,0.07500000000000001,0.7583068341016769
template,st,repr_both,1.0,stereoset-age,48,0.0,0.0,0.4875,0.29639224217617516,0.4875,nan,0.125,0.1125,0.09166666666666667,0.7487028405070305
template,st,repr_both,1.0,stereoset-race,48,0.23750000000000002,0.18822526862679323,0.5,0.3112781244591329,0.5,0.8333333333333334,0.375,0.3,0.025000000000000005,0.7239629954099657
template,st,repr_group,0.0,bbq-disability,48,0.15,0.11822639883001397,0.5,0.3112781244591328,0.5,0.6111111111111112,0.5,0.45,0.04583333333333334,0.721599506214261
template,st,repr_group,0.0,bbq-gender,48,0.17500000000000002,0.13623165652094732,0.5,0.3112781244591328,0.5,0.5,0.375,0.35000000000000003,0.05833333333333333,0.7597592078149318
template,st,repr_group,0.0,stereoset-age,48,0.0625,0.03951677497896164,0.5,0.3112781244591329,0.5,1.0,0.125,0.125,0.09166666666666667,0.7491905935108661
template,st,repr_group,0.0,stereoset-race,48,0.1875,0.11340827424772039,0.5,0.3112781244591329,0.5,0.6428571428571429,0.375,0.28750000000000003,0.041666666666666664,0.7241064503788947
template,st,repr_group,1.0,bbq-disability,48,0.05000000000000001,0.039408799610004666,0.5,0.3112781244591328,0.5,0.8333333333333334,0.5,0.45,0.04583333333333334,0.7219074014574289
template,st,repr_group,1.0,bbq-gender,48,0.05000000000000001,0.039408799610004666,0.5,0.3112781244591328,0.5,1.0,0.375,0.35000000000000003,0.07500000000000001,0.7615342907607555
template,st,repr_group,1.0,stereoset-age,48,0.05000000000000001,0.03812415918818672,0.5,0.3112781244591329,0.5,1.0,0.125,0.125,0.09166666666666667,0.7492326699197293
template,st,repr_group,1.0,stereoset-race,48,0.08749999999999998,0.07727829985375174,0.5,0.3112781244591329,0.5,1.0,0.25,0.25,0.025000000000000005,0.7243880845606326
template,st,vanilla,,bbq-disability,48,0.05000000000000001,0.039408799610004666,0.5,0.3112781244591328,0.5,0.8333333333333334,0.5,0.45,0.04583333333333334,0.721907390281558
template,st,vanilla,,bbq-gender,48,0.05000000000000001,0.039408799610004666,0.5,0.3112781244591328,0.5,1.0,0.375,0.35000000000000003,0.07500000000000001,0.7615343034267426
template,st,vanilla,,stereoset-age,48,0.05000000000000001,0.03812415918818672,0.5,0.3112781244591329,0.5,1.0,0.125,0.125,0.09166666666666667,0.7492326758801937
template,st,vanilla,,stereoset-race,48,0.08749999999999998,0.07727829985375174,0.5,0.3112781244591329,0.5,1.0,0.25,0.25,0.025000000000000005,0.7243880927562714
template_plus_projection,bm25,multi_query,,bbq-disability,24,0.20833333333333334,0.1268990955432883,0.5,0.3112781244591328,0.5,1.0,1.0,0.9166666666666666,0.0,1.3288351894255683
template_plus_projection,bm25,multi_query,,bbq-gender,24,0.08333333333333331,0.0161385586362952,0.5,0.3112781244591328,0.5,0.6851851851851852,0.75,0.6666666666666666,0.0,1.3809697306564865
