n_queries,drift_tv,drift_js,stance_shift,stance_div,stance_onesided,stance_gap,poison_in_topk,poison_share,in_pool_rate,mean_score,attack,retriever,defense,epsilon,poison_rate,backbone
48.0,0.16701388888888888,0.07081870402061957,0.5,0.31127812445913283,0.5,0.7017543859649124,0.75,0.6041666666666666,0.016666666666666666,1.347788263297792,template_plus_projection,bm25,multi_query,,0.005,
48.0,0.1625,0.08056614838779202,0.5,0.3112781244591328,0.5,0.7435897435897436,0.75,0.6875,0.012499999999999999,6.958740294841064,template_plus_projection,bm25,repr_group,1.0,0.005,
48.0,0.1875,0.07540280872710806,0.5,0.3112781244591328,0.5,0.7051282051282052,0.75,0.6875,0.012499999999999999,6.7285340899512205,template_plus_projection,bm25,repr_group,0.0,0.005,
48.0,0.325,0.3308320992146736,0.45384615384615384,0.2695740410571341,0.45384615384615384,0.16666666666666666,0.75,0.6250000000000001,0.016666666666666666,6.680268646977048,template_plus_projection,bm25,repr_both,1.0,0.005,
48.0,0.16874999999999998,0.09290860028660355,0.47435897435897434,0.2889275640871924,0.47435897435897434,0.5769230769230769,0.75,0.6125,0.016666666666666666,6.772571587239789,template_plus_projection,bm25,repr_both,0.0,0.005,
48.0,0.26875,0.15445700833602352,0.5,0.31127812445913283,0.5,1.0,0.75,0.6625,0.037500000000000006,25.644709527492523,template_plus_projection,splade,vanilla,,0.005,
48.0,0.3104166666666666,0.1816841972709496,0.49111111111111116,0.30069260816902954,0.49111111111111116,0.8671171171171171,0.875,0.7083333333333334,0.03333333333333333,1.2883500152969318,template_plus_projection,splade,multi_query,,0.005,
48.0,0.125,0.07258050185557839,0.4714285714285714,0.28956534105208576,0.4714285714285714,0.9166666666666665,0.375,0.31249999999999994,0.06666666666666667,23.063615642113447,template_plus_projection,splade,manifold,,0.005,
48.0,0.26875,0.15445700833602352,0.5,0.31127812445913283,0.5,1.0,0.75,0.6625,0.037500000000000006,25.64470949172973,template_plus_projection,splade,repr_group,1.0,0.005,
48.0,0.29375,0.18828003725706666,0.5,0.31127812445913283,0.5,0.9166666666666666,0.75,0.6625,0.037500000000000006,25.488081943988803,template_plus_projection,splade,repr_group,0.0,0.005,
48.0,0.14375000000000002,0.04311903354590987,0.45999999999999996,0.275134585510734,0.45999999999999996,1.0,0.75,0.575,0.05416666666666667,25.209026503562928,template_plus_projection,splade,repr_both,1.0,0.005,
48.0,0.23750000000000002,0.12643363128020976,0.5,0.31127812445913283,0.5,0.8148148148148148,0.75,0.5499999999999999,0.05416666666666667,25.123510241508484,template_plus_projection,splade,repr_both,0.0,0.005,
48.0,0.11875000000000001,0.037342688673306264,0.5,0.3112781244591328,0.5,0.7,0.75,0.75,0.0,6.393764404179389,template_plus_projection,bm25,vanilla,,0.02,
48.0,0.12604166666666666,0.034407151119031046,0.5,0.31127812445913283,0.5,0.6888888888888888,0.75,0.6583333333333333,0.012499999999999999,1.3467010662859427,template_plus_projection,bm25,multi_query,,0.02,
48.0,0.11875000000000001,0.037342688673306264,0.5,0.3112781244591328,0.5,0.7,0.75,0.75,0.0,6.393764404179389,template_plus_projection,bm25,repr_group,1.0,0.02,
48.0,0.18125,0.07965578449661734,0.5,0.3112781244591328,0.5,0.7692307692307693,0.75,0.75,0.0,6.383636671864987,template_plus_projection,bm25,repr_group,0.0,0.02,
48.0,0.40625,0.4126344449712049,0.5,0.3112781244591328,0.5,0.0,0.75,0.75,0.0,6.368445073393384,template_plus_projection,bm25,repr_both,1.0,0.02,
48.0,0.18125,0.11175062177825495,0.47435897435897434,0.2889275640871924,0.47435897435897434,0.782051282051282,0.75,0.75,0.0,6.378572805707786,template_plus_projection,bm25,repr_both,0.0,0.02,
