attack,retriever,defense,epsilon,stratum,n_queries,drift_tv,drift_js,stance_shift,stance_div,stance_onesided,stance_gap,poison_in_topk,poison_share,in_pool_rate,mean_score
clean,st,manifold,,bbq-disability,12,0.0,0.0,0.5,0.31127812445913283,0.5,nan,nan,nan,0.08333333333333333,-0.6866764416738392
clean,st,manifold,,bbq-gender,12,0.5,0.6666666666666666,0.5,0.31127812445913283,0.5,nan,nan,nan,0.03333333333333333,-0.9351334858476247
clean,st,manifold,,stereoset-age,12,0.15,0.09895390050083958,0.5,0.3112781244591329,0.5,0.0,nan,nan,0.09999999999999999,-1.6590152333207187
clean,st,manifold,,stereoset-race,12,0.0,0.0,0.5,0.3112781244591329,0.5,nan,nan,nan,0.10000000000000002,-3.042188043851691
clean,st,multi_query,,bbq-disability,12,0.13749999999999998,0.09881636907644088,0.5,0.31127812445913283,0.5,0.0,nan,nan,0.08333333333333333,1.2182412513527066
clean,st,multi_query,,bbq-gender,12,0.049999999999999996,0.036010515381866705,0.5,0.31127812445913283,0.5,0.0,nan,nan,0.10000000000000002,1.283148712745277
clean,st,multi_query,,stereoset-age,12,0.09166666666666667,0.05597219699528485,0.5,0.3112781244591329,0.5,0.11111111111111112,nan,nan,0.08333333333333333,1.2873318148808346
clean,st,multi_query,,stereoset-race,12,0.2354166666666667,0.13152633410826867,0.48333333333333334,0.2914302814151893,0.48333333333333334,0.0,nan,nan,0.08333333333333333,1.2291666666666665
clean,st,repr_both,0.0,bbq-disability,12,0.0,0.0,0.5,0.31127812445913283,0.5,nan,nan,nan,0.08333333333333333,0.8485788404941559
clean,st,repr_both,0.0,bbq-gender,12,0.0,0.0,0.5,0.31127812445913283,0.5,nan,nan,nan,0.11666666666666668,0.856403648853302
clean,st,repr_both,0.0,stereoset-age,12,0.0,0.0,0.5,0.3112781244591329,0.5,nan,nan,nan,0.09999999999999999,0.86050745844841
clean,st,repr_both,0.0,stereoset-race,12,0.0,0.0,0.5,0.3112781244591329,0.5,nan,nan,nan,0.10000000000000002,0.846153736114502
clean,st,repr_both,1.0,bbq-disability,12,0.0,0.0,0.5,0.31127812445913283,0.5,nan,nan,nan,0.08333333333333333,0.8485788404941559
clean,st,repr_both,1.0,bbq-gender,12,0.0,0.0,0.5,0.31127812445913283,0.5,nan,nan,nan,0.11666666666666668,0.856403648853302
clean,st,repr_both,1.0,stereoset-age,12,0.0,0.0,0.5,0.3112781244591329,0.5,nan,nan,nan,0.09999999999999999,0.86050745844841
clean,st,repr_both,1.0,stereoset-race,12,0.0,0.0,0.5,0.3112781244591329,0.5,nan,nan,nan,0.10000000000000002,0.846153736114502
clean,st,repr_group,0.0,bbq-disability,12,0.0,0.0,0.5,0.31127812445913283,0.5,nan,nan,nan,0.08333333333333333,0.8485788404941559
clean,st,repr_group,0.0,bbq-gender,12,0.19999999999999998,0.15763519844001864,0.5,0.31127812445913283,0.5,0.0,nan,nan,0.08333333333333333,0.8560123443603516
clean,st,repr_group,0.0,stereoset-age,12,0.10000000000000002,0.059113199415007,0.5,0.3112781244591329,0.5,0.0,nan,nan,0.09999999999999999,0.8603456735610964
clean,st,repr_group,0.0,stereoset-race,12,0.0,0.0,0.5,0.3112781244591329,0.5,nan,nan,nan,0.10000000000000002,0.846153736114502
clean,st,repr_group,1.0,bbq-disability,12,0.0,0.0,0.5,0.31127812445913283,0.5,nan,nan,nan,0.08333333333333333,0.8485788404941559
clean,st,repr_group,1.0,bbq-gender,12,0.0,0.0,0.5,0.31127812445913283,0.5,nan,nan,nan,0.11666666666666668,0.856403648853302
clean,st,repr_group,1.0,stereoset-age,12,0.0,0.0,0.5,0.3112781244591329,0.5,nan,nan,nan,0.09999999999999999,0.86050745844841
clean,st,repr_group,1.0,stereoset-race,12,0.0,0.0,0.5,0.3112781244591329,0.5,nan,nan,nan,0.10000000000000002,0.846153736114502
clean,st,vanilla,,bbq-disability,12,0.0,0.0,0.5,0.31127812445913283,0.5,nan,nan,nan,0.08333333333333333,0.8485788553953171
clean,st,vanilla,,bbq-gender,12,0.0,0.0,0.5,0.31127812445913283,0.5,nan,nan,nan,0.11666666666666668,0.8564036637544632
clean,st,vanilla,,stereoset-age,12,0.0,0.0,0.5,0.3112781244591329,0.5,nan,nan,nan,0.09999999999999999,0.86050745844841
clean,st,vanilla,,stereoset-race,12,0.0,0.0,0.5,0.3112781244591329,0.5,nan,nan,nan,0.10000000000000002,0.8461537212133408
template,st,manifold,,bbq-disability,24,0.0,0.0,0.5,0.3112781244591328,0.5,nan,0.0,0.0,0.08333333333333333,0.7831381786318291
template,st,manifold,,bbq-gender,24,0.5,0.6666666666666666,0.5,0.3112781244591328,0.5,nan,0.0,0.0,0.03333333333333333,0.7275043634321433
template,st,manifold,,stereoset-age,24,0.15,0.09895390050083958,0.5,0.31127812445913283,0.5,0.0,0.0,0.0,0.11666666666666665,0.3566931168667103
template,st,manifold,,stereoset-race,24,0.0,0.0,0.5,0.31127812445913283,0.5,nan,0.0,0.0,0.10000000000000002,-0.15397689121142258
template,st,multi_query,,bbq-disability,24,0.2020833333333333,0.1960747027937432,0.48148148148148157,0.2951360530793981,0.48148148148148157,0.24074074074074078,0.5,0.11666666666666668,0.08333333333333333,1.200892374524919
template,st,multi_query,,bbq-gender,24,0.06666666666666667,0.04801402050915561,0.5,0.3112781244591328,0.5,0.0,0.16666666666666666,0.03333333333333333,0.09999999999999999,1.2450256623728357
template,st,multi_query,,stereoset-age,24,0.09166666666666667,0.05597219699528485,0.5,0.31127812445913283,0.5,0.11111111111111112,0.0,0.0,0.08333333333333333,1.2873318148808346
template,st,multi_query,,stereoset-race,24,0.24166666666666667,0.1403941408326229,0.48333333333333334,0.29143028141518923,0.48333333333333334,0.0,0.5,0.17500000000000002,0.075,1.1959140389698844
template,st,repr_both,0.0,bbq-disability,24,0.0,0.0,0.5,0.3112781244591328,0.5,nan,0.0,0.0,0.08333333333333333,0.8485788404941559
template,st,repr_both,0.0,bbq-gender,24,0.0,0.0,0.5,0.3112781244591328,0.5,nan,0.0,0.0,0.11666666666666665,0.856403648853302
template,st,repr_both,0.0,stereoset-age,24,0.0,0.0,0.5,0.31127812445913283,0.5,nan,0.0,0.0,0.10000000000000002,0.86050745844841
template,st,repr_both,0.0,stereoset-race,24,0.0,0.0,0.5,0.31127812445913283,0.5,nan,0.0,0.0,0.10000000000000002,0.8461537376046181
template,st,repr_both,1.0,bbq-disability,24,0.0,0.0,0.5,0.3112781244591328,0.5,nan,0.0,0.0,0.08333333333333333,0.8485788404941559
template,st,repr_both,1.0,bbq-gender,24,0.0,0.0,0.5,0.3112781244591328,0.5,nan,0.0,0.0,0.11666666666666665,0.856403648853302
template,st,repr_both,1.0,stereoset-age,24,0.0,0.0,0.5,0.31127812445913283,0.5,nan,0.0,0.0,0.10000000000000002,0.86050745844841
template,st,repr_both,1.0,stereoset-race,24,0.0,0.0,0.5,0.31127812445913283,0.5,nan,0.0,0.0,0.10000000000000002,0.8461537376046181
template,st,repr_group,0.0,bbq-disability,24,0.0,0.0,0.5,0.3112781244591328,0.5,nan,0.0,0.0,0.08333333333333333,0.8485788404941559
template,st,repr_group,0.0,bbq-gender,24,0.20000000000000004,0.15763519844001866,0.5,0.3112781244591328,0.5,0.0,0.0,0.0,0.08333333333333333,0.8560123443603516
template,st,repr_group,0.0,stereoset-age,24,0.10000000000000002,0.059113199415007,0.5,0.31127812445913283,0.5,0.0,0.0,0.0,0.10000000000000002,0.860345673561096
template,st,repr_group,0.0,stereoset-race,24,0.0,0.0,0.5,0.31127812445913283,0.5,nan,0.0,0.0,0.10000000000000002,0.8461537376046181
template,st,repr_group,1.0,bbq-disability,24,0.0,0.0,0.5,0.3112781244591328,0.5,nan,0.0,0.0,0.08333333333333333,0.8485788404941559
template,st,repr_group,1.0,bbq-gender,24,0.0,0.0,0.5,0.3112781244591328,0.5,nan,0.0,0.0,0.11666666666666665,0.856403648853302
template,st,repr_group,1.0,stereoset-age,24,0.0,0.0,0.5,0.31127812445913283,0.5,nan,0.0,0.0,0.10000000000000002,0.86050745844841
template,st,repr_group,1.0,stereoset-race,24,0.0,0.0,0.5,0.31127812445913283,0.5,nan,0.0,0.0,0.10000000000000002,0.8461537376046181
template,st,vanilla,,bbq-disability,24,0.0,0.0,0.5,0.3112781244591328,0.5,nan,0.0,0.0,0.08333333333333333,0.8485788553953171
template,st,vanilla,,bbq-gender,24,0.0,0.0,0.5,0.3112781244591328,0.5,nan,0.0,0.0,0.11666666666666665,0.8564036637544632
template,st,vanilla,,stereoset-age,24,0.0,0.0,0.5,0.31127812445913283,0.5,nan,0.0,0.0,0.10000000000000002,0.86050745844841
template,st,vanilla,,stereoset-race,24,0.0,0.0,0.5,0.31127812445913283,0.5,nan,0.0,0.0,0.10000000000000002,0.8461537212133408
template_plus_projection,st,manifold,,bbq-disability,24,0.375,0.38870930482450383,0.5,0.3112781244591328,0.5,1.0,1.0,1.0,0.0,-4.074562954935054
template_plus_projection,st,manifold,,bbq-gender,24,0.25,0.20573915720213737,0.5,0.3112781244591328,0.5,1.0,1.0,1.0,0.0,-4.113265533788425
template_plus_projection,st,manifold,,stereoset-age,24,0.625,0.75,0.5,0.3112781244591329,0.5,nan,1.0,1.0,0.0,-5.3350711406847395
template_plus_projection,st,manifold,,stereoset-race,24,0.3,0.25,0.5,0.31127812445913283,0.5,nan,1.0,1.0,0.0,-4.201504355005812
template_plus_projection,st,multi_query,,bbq-disability,24,0.25416666666666665,0.145457022157223,0.5,0.3112781244591329,0.5,1.0,1.0,1.0,0.0,1.3544807052367105
template_plus_projection,st,multi_query,,bbq-gender,24,0.2874999999999999,0.24532529324151497,0.5,0.3112781244591328,0.5,1.0,1.0,1.0,0.0,1.445750555686548
