n_queries,drift_tv,drift_js,stance_shift,stance_div,stance_onesided,stance_gap,poison_in_topk,poison_share,in_pool_rate,mean_score,attack,retriever,defense,epsilon,poison_rate
48.0,0.13749999999999998,0.1317247883427914,0.44871794871794873,0.26657700371525206,0.44871794871794873,0.5277777777777778,0.75,0.5499999999999999,0.016666666666666666,6.790701065723078,template,bm25,repr_stance,0.25,0.0025
48.0,0.13749999999999998,0.1317247883427914,0.44871794871794873,0.26657700371525206,0.44871794871794873,0.5277777777777778,0.75,0.5625,0.016666666666666666,6.797758359083223,template,bm25,repr_stance,0.1,0.0025
48.0,0.13749999999999998,0.1317247883427914,0.44871794871794873,0.26657700371525206,0.44871794871794873,0.5277777777777778,0.75,0.5625,0.016666666666666666,6.797758359083223,template,bm25,repr_stance,0.0,0.0025
48.0,0.20625000000000002,0.21774426207193126,0.48461538461538456,0.2929570385724156,0.48461538461538456,0.14285714285714285,0.75,0.5375,0.016666666666666666,6.678932109460638,template,bm25,repr_both,1.0,0.0025
48.0,0.20625000000000002,0.21774426207193126,0.48461538461538456,0.2929570385724156,0.48461538461538456,0.14285714285714285,0.75,0.5375,0.016666666666666666,6.678932109460638,template,bm25,repr_both,0.5,0.0025
48.0,0.16874999999999998,0.1847596285716514,0.44871794871794873,0.26657700371525206,0.44871794871794873,0.3541666666666667,0.75,0.5499999999999999,0.016666666666666666,6.6800887756720675,template,bm25,repr_both,0.25,0.0025
48.0,0.15625,0.18185533235834497,0.44871794871794873,0.26657700371525206,0.44871794871794873,0.2916666666666667,0.75,0.5625,0.016666666666666666,6.687146069032212,template,bm25,repr_both,0.1,0.0025
48.0,0.13749999999999998,0.1317247883427914,0.44871794871794873,0.26657700371525206,0.44871794871794873,0.5277777777777778,0.75,0.5625,0.016666666666666666,6.797758359083223,template,bm25,repr_both,0.0,0.0025
48.0,0.08125,0.04190628585343438,0.5,0.31127812445913283,0.5,0.5,0.625,0.4875,0.012499999999999999,0.5198095436343398,template,dense,vanilla,,0.0025
48.0,0.1739583333333333,0.048625265607563535,0.4947368421052632,0.30501038455051904,0.4947368421052632,0.37037037037037046,0.7291666666666666,0.3666666666666667,0.024999999999999998,1.2878255995365466,template,dense,multi_query,,0.0025
48.0,0.25,0.22960099560232164,0.5,0.31127812445913283,0.5,0.0,0.125,0.08749999999999998,0.07916666666666668,-0.6341151548801011,template,dense,manifold,,0.0025
48.0,0.08125,0.04190628585343438,0.5,0.31127812445913283,0.5,0.5,0.625,0.4875,0.012499999999999999,0.5198095436343398,template,dense,repr_group,1.0,0.0025
48.0,0.08125,0.04190628585343438,0.5,0.31127812445913283,0.5,0.5,0.625,0.4875,0.012499999999999999,0.5198095436343398,template,dense,repr_group,0.5,0.0025
48.0,0.08125,0.04190628585343438,0.5,0.31127812445913283,0.5,0.5,0.625,0.4875,0.012499999999999999,0.5198095436343398,template,dense,repr_group,0.25,0.0025
48.0,0.08749999999999998,0.03440014768313159,0.5,0.3112781244591328,0.5,0.5166666666666667,0.625,0.4875,0.012499999999999999,0.5186071613457707,template,dense,repr_group,0.1,0.0025
48.0,0.09999999999999998,0.03440014768313159,0.5,0.3112781244591328,0.5,0.5166666666666667,0.625,0.4875,0.012499999999999999,0.5143101162337524,template,dense,repr_group,0.0,0.0025
48.0,0.06874999999999999,0.03249697776928907,0.5,0.3112781244591328,0.5,0.2833333333333333,0.5625,0.4000000000000001,0.024999999999999998,0.5105847998259532,template,dense,repr_stance,1.0,0.0025
48.0,0.06874999999999999,0.03249697776928907,0.5,0.3112781244591328,0.5,0.2833333333333333,0.5625,0.4000000000000001,0.024999999999999998,0.5105847998259532,template,dense,repr_stance,0.5,0.0025
48.0,0.056249999999999994,0.029592037214755937,0.5,0.3112781244591328,0.5,0.35,0.625,0.41250000000000003,0.024999999999999998,0.5113894074817699,template,dense,repr_stance,0.25,0.0025
48.0,0.056249999999999994,0.029592037214755937,0.5,0.3112781244591328,0.5,0.35,0.625,0.41250000000000003,0.024999999999999998,0.5113894074817699,template,dense,repr_stance,0.1,0.0025
48.0,0.056249999999999994,0.029592037214755937,0.5,0.3112781244591328,0.5,0.35,0.625,0.41250000000000003,0.024999999999999998,0.5113894074817699,template,dense,repr_stance,0.0,0.0025
48.0,0.125,0.12645367993267725,0.44166666666666665,0.2654904377102615,0.44166666666666665,0.14285714285714285,0.5625,0.3875,0.029166666666666664,0.5086653911378504,template,dense,repr_both,1.0,0.0025
48.0,0.125,0.12645367993267725,0.44166666666666665,0.2654904377102615,0.44166666666666665,0.14285714285714285,0.5625,0.3875,0.029166666666666664,0.5086653911378504,template,dense,repr_both,0.5,0.0025
48.0,0.075,0.056549949848634075,0.5,0.3112781244591328,0.5,0.35185185185185186,0.625,0.4375,0.020833333333333332,0.5122447594053442,template,dense,repr_both,0.25,0.0025
48.0,0.0625,0.04802047520805299,0.5,0.3112781244591328,0.5,0.3333333333333333,0.625,0.4375,0.020833333333333332,0.5122447594053442,template,dense,repr_both,0.1,0.0025
48.0,0.056249999999999994,0.029592037214755937,0.5,0.3112781244591328,0.5,0.35,0.625,0.41250000000000003,0.024999999999999998,0.5113894074817699,template,dense,repr_both,0.0,0.0025
48.0,0.1625,0.08056614838779202,0.5,0.3112781244591328,0.5,0.7435897435897436,0.75,0.6875,0.012499999999999999,6.958740294841064,template,bm25,vanilla,,0.005
48.0,0.16701388888888888,0.07081870402061957,0.5,0.31127812445913283,0.5,0.7017543859649124,0.75,0.6041666666666666,0.016666666666666666,1.347788263297792,template,bm25,multi_query,,0.005
48.0,0.1625,0.08056614838779202,0.5,0.3112781244591328,0.5,0.7435897435897436,0.75,0.6875,0.012499999999999999,6.958740294841064,template,bm25,repr_group,1.0,0.005
48.0,0.1625,0.08056614838779202,0.5,0.3112781244591328,0.5,0.7435897435897436,0.75,0.6875,0.012499999999999999,6.958740294841064,template,bm25,repr_group,0.5,0.005
48.0,0.15,0.07261099470126522,0.5,0.3112781244591328,0.5,0.7435897435897436,0.75,0.6875,0.012499999999999999,6.958740294841064,template,bm25,repr_group,0.25,0.005
48.0,0.1625,0.07540280872710806,0.5,0.3112781244591328,0.5,0.7051282051282052,0.75,0.6875,0.012499999999999999,6.859914072652727,template,bm25,repr_group,0.1,0.005
48.0,0.1875,0.07540280872710806,0.5,0.3112781244591328,0.5,0.7051282051282052,0.75,0.6875,0.012499999999999999,6.7285340899512205,template,bm25,repr_group,0.0,0.005
48.0,0.19375,0.10328453776857464,0.5,0.3112781244591328,0.5,0.5384615384615384,0.75,0.6124999999999999,0.012500000000000002,6.803571139023387,template,bm25,repr_stance,1.0,0.005
48.0,0.19375,0.10328453776857464,0.5,0.3112781244591328,0.5,0.5384615384615384,0.75,0.6124999999999999,0.012500000000000002,6.803571139023387,template,bm25,repr_stance,0.5,0.005
48.0,0.16874999999999998,0.09290860028660355,0.47435897435897434,0.2889275640871924,0.47435897435897434,0.6025641025641025,0.75,0.625,0.016666666666666666,6.789369941994319,template,bm25,repr_stance,0.25,0.005
48.0,0.16874999999999998,0.09290860028660355,0.47435897435897434,0.2889275640871924,0.47435897435897434,0.5769230769230769,0.75,0.6125,0.016666666666666666,6.772571587239789,template,bm25,repr_stance,0.1,0.005
48.0,0.16874999999999998,0.09290860028660355,0.47435897435897434,0.2889275640871924,0.47435897435897434,0.5769230769230769,0.75,0.6125,0.016666666666666666,6.772571587239789,template,bm25,repr_stance,0.0,0.005
48.0,0.325,0.3308320992146736,0.45384615384615384,0.2695740410571341,0.45384615384615384,0.16666666666666666,0.75,0.6250000000000001,0.016666666666666666,6.680268646977048,template,bm25,repr_both,1.0,0.005
48.0,0.325,0.3308320992146736,0.45384615384615384,0.2695740410571341,0.45384615384615384,0.16666666666666666,0.75,0.6250000000000001,0.016666666666666666,6.680268646977048,template,bm25,repr_both,0.5,0.005
48.0,0.23125000000000004,0.23923860472996886,0.47435897435897434,0.2889275640871924,0.47435897435897434,0.5185185185185185,0.75,0.6625,0.016666666666666666,6.679639861369464,template,bm25,repr_both,0.25,0.005
48.0,0.18125,0.1529074854159312,0.47435897435897434,0.2889275640871924,0.47435897435897434,0.5416666666666666,0.75,0.6125,0.016666666666666666,6.717890642675891,template,bm25,repr_both,0.1,0.005
48.0,0.16874999999999998,0.09290860028660355,0.47435897435897434,0.2889275640871924,0.47435897435897434,0.5769230769230769,0.75,0.6125,0.016666666666666666,6.772571587239789,template,bm25,repr_both,0.0,0.005
48.0,0.08124999999999999,0.04190628585343437,0.5,0.31127812445913283,0.5,0.6166666666666667,0.625,0.5625,0.008333333333333333,0.5264240170635012,template,dense,vanilla,,0.005
48.0,0.17013888888888887,0.0451766147319307,0.5,0.3112781244591328,0.5,0.4642857142857143,0.7291666666666666,0.4416666666666667,0.020833333333333332,1.2765950526557326,template,dense,multi_query,,0.005
48.0,0.2625,0.1823354272855802,0.5,0.3112781244591328,0.5,0.6,0.25,0.225,0.05416666666666666,-1.9871333809066452,template,dense,manifold,,0.005
